P_SUID,PARTY,CHNG_A,CHNG_B,CHNG_C,DIVRELPOP,DIVRACPOP,POORASSIST,CLIM1A,SCIMPACT,RELIMPACT,RACECMB,INC_SDT1,EDUCREC,EMPLSIT,USGEN,CURREL
11686130,1,2,1,2,2,1,2,2,3,3,1,7,4,5,2,10010
11686160,1,2,3,2,2,2,3,3,3,2,1,1,3,2,3,10010
11686180,3,2,1,1,1,1,1,2,3,1,1,5,3,1,3,100000
11686200,2,1,1,2,1,1,3,1,2,2,1,5,4,3,1,60000
11686300,2,1,1,1,1,1,1,1,2,3,1,6,4,1,3,90010
11686320,3,1,1,3,2,3,1,77,1,3,1,1,2,4,3,10010
11686350,1,3,3,2,1,2,3,2,1,3,1,3,2,1,3,100000
11686410,3,2,3,2,1,1,3,1,2,2,1,3,2,1,2,10010
11686450,3,2,1,1,1,1,2,1,3,3,1,8,2,1,3,10010
11686470,1,2,3,2,2,2,2,3,3,2,1,5,3,5,3,10010
11686540,2,2,3,2,2,2,2,1,3,2,4,2,2,1,2,10010
11686600,2,1,1,1,1,1,1,1,2,3,4,2,1,5,1,10010
11686660,4,1,1,1,2,1,1,1,2,1,4,1,3,1,3,90010
11686710,2,3,3,1,1,1,3,2,2,3,1,2,3,3,2,10010
11686740,1,1,1,1,2,1,1,1,3,2,2,3,1,1,2,10010
11686770,3,3,3,3,1,1,1,1,3,2,3,4,3,1,1,10010
11686780,2,3,1,2,1,2,2,77,3,2,1,8,2,5,3,10010
11686810,1,2,1,2,2,1,2,2,3,3,1,4,4,1,3,10010
11686940,1,1,2,2,2,1,3,1,3,2,1,5,3,1,3,10010
11686990,1,2,3,2,3,3,3,1,2,2,1,2,2,5,3,10010
11687020,2,1,1,3,1,1,3,1,2,2,2,2,2,5,3,40001
11687050,4,1,2,1,1,1,1,1,2,1,4,4,3,1,3,90010
11687130,3,3,3,1,1,1,1,1,3,3,1,3,1,3,3,100000
11687140,4,1,3,2,2,1,1,1,2,2,4,8,3,1,2,60000
11687190,2,1,3,1,1,1,1,1,2,2,2,3,2,1,3,100000
11687290,2,1,3,3,3,1,1,1,3,3,2,1,1,4,3,10010
11687320,1,2,1,2,2,2,1,77,3,2,1,4,1,5,3,10010
11687510,4,2,1,1,1,3,1,1,1,3,1,3,2,3,2,10010
11687550,1,2,2,2,2,1,2,2,2,3,1,4,3,1,3,10010
11687570,1,1,1,1,1,1,3,1,2,2,1,3,2,2,3,20000
11687620,2,1,1,1,1,1,1,1,2,1,1,7,4,1,3,100000
11687660,4,3,1,3,1,1,1,77,3,3,5,1,1,1,1,100000
11687690,2,1,1,1,1,1,1,1,2,2,1,3,3,1,3,100000
11687710,1,2,2,2,1,1,3,1,3,2,1,1,1,5,3,10010
11687880,2,1,1,1,1,1,3,1,2,3,1,8,4,1,3,100000
11687920,2,1,1,1,1,1,1,1,2,1,1,8,2,5,1,100000
11687950,1,2,3,2,3,3,1,3,2,1,4,8,4,3,3,10010
11688010,3,2,1,1,1,1,1,2,2,2,1,5,2,5,3,100000
11688060,1,2,3,2,2,1,2,2,3,2,1,8,4,1,2,50000
11688070,2,1,1,1,1,1,3,1,2,3,1,2,4,2,3,10010
11688090,2,2,3,2,2,1,2,1,1,3,2,5,1,1,3,10010
11688140,1,3,3,2,3,1,3,2,3,2,1,2,4,5,3,10010
11688180,2,1,1,1,1,1,1,1,2,3,1,6,4,5,3,10010
11688190,2,1,1,1,3,1,1,1,3,3,2,4,2,1,3,10010
11688220,2,1,1,1,1,1,1,1,2,3,1,7,4,5,3,100000
11688240,1,2,2,2,1,1,2,3,3,1,1,3,1,5,3,100000
11688460,3,3,1,3,1,1,2,2,2,2,4,8,4,1,1,10010
11688470,3,1,1,1,1,1,1,77,3,1,1,3,1,1,3,100000
11688830,2,1,1,1,1,1,3,1,2,1,2,8,4,1,3,100000
11688840,2,1,1,1,1,1,3,1,2,3,1,8,3,1,3,100000
11688890,4,2,1,1,3,1,3,77,3,3,1,5,2,1,3,10010
11688900,1,2,3,2,3,3,2,3,3,3,1,5,2,1,3,10010
11688960,1,2,3,2,3,3,1,3,2,2,1,1,2,4,3,10010
11689030,4,2,2,2,3,2,2,2,2,3,1,2,4,1,3,100000
11689080,4,1,1,2,1,1,1,1,2,1,1,3,3,1,3,100000
11689230,1,2,3,2,3,3,2,3,3,2,1,8,3,1,3,10010
11689240,1,2,1,2,3,1,2,3,2,2,1,7,2,1,3,10010
11689260,3,3,1,2,3,1,2,1,2,2,1,4,3,1,3,10010
11689270,2,2,1,1,1,1,1,1,2,1,1,5,3,5,3,100000
11689390,2,1,1,1,1,1,1,1,2,1,1,1,2,5,3,10010
11689410,1,2,1,2,2,1,2,77,3,2,1,6,2,1,3,10010
11689420,1,2,1,2,3,3,2,2,3,2,1,4,2,5,3,10010
11689450,1,2,1,2,3,1,1,1,3,1,1,4,3,5,3,10010
11689580,2,1,1,1,1,1,3,1,2,2,1,4,2,5,2,10010
11689650,4,3,2,2,2,1,2,3,3,2,1,4,4,1,3,10010
11689720,3,1,1,1,2,1,3,1,2,1,1,6,4,1,3,100000
11689740,3,3,1,3,3,3,3,1,2,2,1,4,2,1,3,10010
11689760,2,1,2,1,1,1,1,1,2,2,1,2,2,5,3,10010
11689790,3,2,1,2,3,3,1,2,1,2,4,2,2,1,3,100000
11689800,3,2,1,2,1,1,2,2,2,3,1,7,2,1,3,100000
11689860,2,1,1,1,1,1,3,1,2,2,1,6,3,1,3,10010
11689930,4,3,1,3,1,1,2,77,3,3,1,4,1,1,3,100000
11690210,1,2,3,2,2,1,1,2,1,2,1,5,3,5,3,10010
11690360,1,2,1,3,2,2,3,1,2,3,1,8,3,1,3,10010
11690420,3,2,1,1,1,1,2,2,2,2,1,8,4,1,3,10010
11690490,4,3,1,1,3,3,2,1,2,1,1,1,2,1,3,100000
11690530,3,2,1,1,1,1,2,1,3,1,1,5,3,5,3,100000
11690550,3,3,1,1,1,1,3,1,2,3,1,4,4,5,3,10010
11690660,3,1,1,3,3,1,3,1,2,2,1,3,2,5,3,10010
11690690,2,1,1,1,1,1,1,1,2,3,1,6,4,1,3,90010
11690780,3,2,1,2,3,3,3,2,3,3,1,1,1,3,3,10010
11690880,3,3,1,2,1,1,1,1,3,3,1,4,1,1,3,10010
11690930,3,3,1,1,1,1,1,1,3,1,1,4,3,1,2,10010
11690980,3,1,1,1,1,1,2,77,3,3,1,4,4,1,3,10010
11691020,3,2,1,1,3,1,1,3,3,2,1,4,2,5,3,10010
11691050,2,1,1,1,1,1,1,1,2,3,1,5,2,2,3,100000
11691120,3,1,1,1,1,1,1,1,2,3,1,2,1,1,3,100000
11691410,1,2,1,2,3,3,1,3,1,3,1,3,1,3,1,100000
11691450,3,3,3,2,3,3,3,1,3,3,5,4,2,5,3,10010
11691460,1,2,2,2,3,3,2,2,2,1,1,4,3,5,3,10010
11691850,4,1,1,1,1,1,1,1,2,1,1,6,4,1,3,90010
11691860,1,2,2,2,2,2,2,3,3,3,1,4,3,2,1,10010
11691920,1,2,2,1,3,2,2,2,2,3,1,1,2,5,3,10010
11691940,3,2,1,2,3,3,2,3,3,3,1,8,2,1,3,10010
11692010,2,1,1,1,1,1,3,1,2,2,1,8,4,5,3,50000
11692040,1,1,3,1,3,1,2,1,2,3,3,6,3,1,1,80000
11692150,4,3,3,3,2,1,1,77,3,1,4,4,2,4,3,10010
11692340,1,3,1,2,1,1,3,3,3,2,1,3,1,1,3,10010
11692390,4,3,1,1,1,1,1,1,2,3,3,6,3,1,2,100000
11692400,1,3,3,3,3,3,3,2,2,2,1,6,3,5,3,10010
11692550,2,3,1,1,1,1,1,77,2,3,1,5,4,1,3,100000
11692570,1,2,1,2,3,1,1,2,3,3,1,1,1,4,3,10010
11692580,4,1,3,2,1,1,1,77,2,1,1,1,1,1,1,100000
11692650,1,3,1,2,3,3,1,77,2,2,4,1,1,3,3,10010
11692660,1,1,1,3,2,1,3,77,2,2,1,8,4,5,3,20000
11692700,2,2,1,3,1,1,1,2,1,2,2,2,1,5,3,10010
11692920,2,3,1,3,3,1,3,1,2,2,2,4,4,5,1,10010
11692990,1,2,1,3,3,3,2,3,3,2,1,8,4,1,3,10010
11693000,1,2,1,1,1,2,2,2,1,1,4,1,1,1,3,10010
11693060,2,1,1,1,1,1,1,1,2,1,1,7,4,1,3,100000
11693070,2,1,1,1,1,1,3,1,2,1,1,4,3,1,3,100000
11693100,2,1,1,1,1,1,1,1,2,1,1,5,4,2,3,100000
11693120,3,1,1,1,1,1,1,1,2,3,1,6,3,1,3,100000
11693150,2,1,1,1,1,1,3,1,2,3,1,6,3,1,3,10010
11693210,2,3,1,3,1,1,1,1,2,1,1,2,2,3,3,100000
11693230,1,2,3,2,3,3,1,2,3,3,1,2,2,3,3,100000
11693290,2,1,1,1,1,1,1,1,3,3,1,8,4,3,3,100000
11693350,1,2,1,1,1,1,2,77,2,2,1,1,3,1,3,100000
11693400,1,3,1,1,1,1,1,77,2,2,4,1,2,1,3,10010
11693460,1,2,3,3,2,1,1,1,2,2,5,1,2,2,3,100000
11693560,4,1,1,1,3,1,1,1,2,1,4,8,4,1,3,100000
11693620,2,1,2,1,1,1,1,1,2,1,1,5,2,5,2,10010
11693690,2,1,1,2,3,1,1,1,1,2,2,1,2,1,3,100000
11693700,4,3,1,1,1,1,1,77,2,3,1,5,2,2,3,10010
11693880,1,3,1,3,2,1,3,77,3,2,1,8,3,1,2,10010
11693930,1,3,3,3,1,1,2,1,2,1,3,8,3,1,1,80000
11694300,1,2,3,2,2,3,2,3,3,3,1,5,3,1,3,10010
11694520,1,2,1,2,3,1,2,2,2,2,1,3,1,5,3,10010
11694560,1,2,3,2,3,1,2,3,2,2,1,8,2,2,3,100000
11694640,4,2,1,2,2,2,2,1,2,2,1,8,4,4,3,10010
11694700,3,3,1,1,1,1,2,1,2,1,1,7,2,1,3,100000
11694860,3,2,1,3,3,3,2,77,2,3,1,1,1,5,3,100000
11694900,2,1,1,1,1,1,3,1,3,3,2,4,4,1,3,10010
11694920,1,2,1,2,1,1,2,3,2,2,1,8,3,2,3,10010
11694970,2,1,1,1,1,1,1,1,2,1,1,6,3,5,3,100000
11694990,1,2,2,2,1,1,2,1,3,2,1,4,1,2,3,10010
11695010,2,1,1,1,1,1,1,1,2,3,1,7,3,2,3,100000
11695110,4,3,3,2,1,1,2,2,1,3,1,5,2,1,3,10010
11695160,2,1,1,1,1,1,1,1,2,1,1,2,2,1,3,90010
11695190,4,2,1,2,1,1,2,3,3,2,1,8,4,5,3,10010
11695200,2,1,1,1,1,1,1,1,2,3,1,4,4,1,3,10010
11695280,2,1,2,2,1,1,3,1,2,1,4,8,4,1,2,100000
11695300,2,2,1,1,3,1,3,1,3,3,1,6,3,1,3,10010
11695310,3,1,3,1,3,3,3,2,3,2,3,1,3,5,1,10010
11695490,2,2,1,3,1,1,3,1,2,2,1,3,4,5,3,100000
11695560,2,1,1,1,3,1,1,1,2,1,2,6,3,1,3,100000
11695570,1,2,2,1,2,1,2,1,3,2,1,7,4,1,3,10010
11695610,2,3,1,3,3,3,3,1,2,2,1,4,3,5,3,10010
11695660,2,1,1,1,3,1,1,1,2,3,1,6,2,5,3,100000
11695710,2,2,1,1,3,3,1,77,2,2,1,1,1,4,3,100000
11695730,1,2,1,3,3,3,2,2,1,3,4,4,3,1,3,100000
11695820,1,2,2,2,2,1,2,1,2,2,1,2,4,2,3,10010
11695910,2,3,3,3,3,3,1,77,3,2,2,2,2,5,3,10010
11695930,1,3,1,3,3,3,3,77,3,2,1,8,4,1,3,100000
11695970,4,3,1,2,1,2,1,1,3,1,1,5,2,1,3,100000
11695980,3,2,1,1,1,1,1,77,2,3,1,5,1,1,3,100000
11696000,3,1,1,1,1,1,1,2,2,2,1,1,3,2,3,10010
11696010,2,1,1,2,1,1,3,1,2,3,1,4,4,3,3,10010
11696020,2,1,1,1,1,1,1,1,1,1,1,8,3,2,2,100000
11696110,3,1,1,1,3,1,2,1,2,1,3,7,3,1,3,10010
11696120,2,3,1,1,1,1,1,1,2,1,1,5,2,1,2,100000
11696140,3,3,1,2,3,1,3,3,2,2,5,1,2,2,1,10010
11696150,2,1,1,1,1,1,1,1,2,1,1,8,4,2,3,100000
11696430,1,1,1,3,1,1,3,2,3,2,1,1,2,5,3,10010
11696510,2,1,1,1,3,1,3,1,2,3,1,2,2,5,3,10010
11696750,1,2,1,2,2,1,3,2,3,2,1,8,4,5,3,10010
11696760,2,3,1,1,3,1,3,1,2,2,1,4,1,5,3,10010
11696870,3,3,1,1,1,1,3,1,2,2,1,8,4,1,3,10010
11696880,2,2,1,1,1,1,1,2,1,1,4,1,1,1,2,100000
11696990,4,1,2,2,1,1,1,1,3,3,4,6,3,1,3,100000
11697000,3,2,1,1,3,2,1,1,2,3,1,5,2,2,3,100000
11697050,3,2,1,1,3,1,2,1,2,2,3,7,4,1,1,10010
11697110,1,2,1,2,3,3,3,3,3,2,1,2,1,1,3,10010
11697160,4,3,1,2,3,1,2,2,2,3,1,7,1,5,3,10010
11697200,2,1,1,1,1,1,3,1,2,2,1,4,3,1,3,100000
11697220,3,2,2,2,3,3,2,3,3,2,1,5,2,5,3,20000
11697380,2,3,1,1,2,1,1,1,3,1,1,6,4,1,3,10010
11697630,3,3,1,1,3,3,3,1,3,3,1,2,2,5,3,10010
11697740,3,1,1,2,1,1,1,77,3,3,2,3,1,1,3,100000
11697830,2,1,1,1,1,1,1,1,2,1,1,7,2,2,3,100000
11697930,1,2,1,2,1,1,3,2,2,2,4,1,1,3,3,10010
11697970,3,3,2,2,1,1,1,1,3,1,1,2,2,5,3,100000
11698260,4,2,1,3,1,3,1,77,3,3,1,2,1,4,3,10010
11698450,2,2,1,1,3,1,3,1,2,3,1,4,2,5,3,100000
11698500,2,2,1,2,3,2,1,2,1,2,5,1,1,4,3,10010
11698610,1,2,2,1,1,1,2,2,2,1,1,3,3,5,3,10010
11698640,2,1,1,1,1,1,1,1,3,3,1,7,2,1,3,10010
11698650,4,1,1,1,1,1,1,1,2,1,1,2,2,2,3,100000
11698670,1,1,1,3,1,1,2,2,2,2,1,5,2,5,3,10010
11698680,2,1,1,1,1,1,1,1,2,3,2,5,3,3,3,10010
11698700,2,1,1,1,1,1,1,1,3,1,1,6,4,1,3,100000
11698710,3,2,2,2,3,3,1,1,3,1,1,4,2,1,3,10010
11698800,2,3,1,1,1,1,1,1,2,1,1,7,4,5,3,50000
11698820,2,2,1,1,1,1,1,1,2,1,1,1,3,1,3,100000
11698870,3,1,3,3,1,1,1,1,1,3,1,1,4,5,3,10010
11698900,3,3,1,1,3,1,2,1,3,3,1,2,1,1,3,10010
11699040,4,1,2,2,2,1,3,77,2,2,2,2,2,2,3,10010
11699100,3,2,1,1,1,1,1,77,3,2,1,3,1,1,3,100000
11699310,1,2,1,2,2,1,2,3,1,2,1,8,4,5,3,10010
11699330,3,2,1,2,3,3,2,2,3,1,1,3,2,3,3,100000
11699360,3,2,2,2,2,2,2,77,2,1,1,8,4,1,3,100000
11699390,1,2,2,3,1,1,2,3,2,1,1,3,2,5,3,10010
11699410,4,1,1,3,1,1,2,2,2,2,1,5,2,1,3,100000
11699440,4,3,3,1,1,1,2,1,2,1,1,7,1,1,3,100000
11699460,1,3,1,1,3,1,2,1,2,2,4,1,3,1,1,10010
11699480,2,1,1,1,1,1,1,1,2,1,1,6,3,1,3,100000
11699630,3,3,1,1,1,1,3,1,3,1,1,7,4,1,3,100000
11699640,2,1,1,1,1,1,1,1,2,1,1,6,3,1,3,100000
11699710,3,3,2,1,3,1,1,77,3,2,4,4,3,1,3,10010
11699740,1,1,1,1,3,1,1,2,2,2,1,4,3,1,2,20000
11699750,1,2,1,2,3,3,3,3,3,2,1,3,1,5,3,10010
11699770,4,1,1,1,1,1,1,1,2,3,1,5,2,2,3,100000
11699820,2,1,1,1,1,1,1,1,2,1,1,7,3,5,3,10010
11699890,3,2,2,3,3,2,2,3,3,2,1,4,2,1,3,10010
11699990,3,1,1,1,1,1,3,1,2,2,5,8,4,1,1,10010
11700010,3,1,1,1,1,1,3,1,2,1,1,7,2,5,3,10010
11700120,2,3,1,1,3,1,3,1,2,3,1,4,2,5,3,10010
11700150,2,3,1,3,1,1,3,1,2,2,1,2,1,5,2,10010
11700160,1,2,1,2,1,2,2,2,2,2,1,5,3,1,3,10010
11700200,3,2,1,1,3,3,1,77,1,3,1,1,1,1,3,100000
11700220,3,3,3,3,1,1,1,3,3,3,1,4,3,1,3,100000
11700270,3,2,3,2,1,1,3,3,3,2,1,1,2,5,3,10010
11700290,2,2,1,3,3,3,3,77,2,3,1,1,2,2,3,90010
11700300,2,2,1,1,1,1,1,1,2,1,1,8,3,2,3,100000
11700330,2,1,1,1,1,1,1,1,2,3,1,5,3,1,3,10010
11700400,4,3,1,2,3,2,2,77,3,2,1,4,3,1,3,100000
11700630,1,1,1,3,2,1,2,1,2,3,1,5,3,2,3,10010
11700830,1,2,1,1,2,2,3,2,3,2,1,6,3,5,3,10010
11700870,4,3,2,2,1,1,1,2,1,1,2,7,3,3,3,10010
11700890,1,2,1,2,3,3,2,2,3,2,1,6,2,1,3,10010
11700910,3,2,1,2,1,1,3,2,2,2,1,3,4,5,3,10010
11700930,3,3,3,3,1,1,1,77,2,1,1,5,1,1,3,100000
11700950,1,2,1,1,1,1,2,1,2,2,1,4,4,5,3,10010
11700980,3,3,3,2,3,1,2,77,1,2,1,4,1,1,3,100000
11700990,2,1,1,1,1,1,1,3,1,3,2,1,1,1,3,100000
11701010,1,2,1,3,1,1,3,77,2,2,1,4,3,2,3,10010
11701530,2,1,1,1,1,1,1,1,2,1,1,7,1,1,3,100000
11701730,3,1,1,1,1,1,3,3,2,2,1,2,3,1,3,10010
11701850,2,2,1,3,3,3,2,2,3,2,5,2,2,5,3,10010
11701890,1,3,2,2,3,3,2,2,3,2,1,2,2,5,3,20000
11702190,4,1,1,1,1,1,1,1,2,2,4,8,4,2,3,100000
11702270,2,2,1,1,3,2,2,1,2,3,1,6,4,1,3,100000
11702280,1,2,1,2,1,1,2,1,2,2,1,4,3,3,3,10010
11702340,1,2,3,2,3,3,3,2,3,2,1,8,4,1,3,10010
11702450,2,2,3,2,2,1,3,1,2,3,1,4,1,4,3,10010
11702520,3,3,3,2,2,3,1,2,1,2,1,1,2,4,3,10010
11702720,3,3,1,1,1,1,3,1,2,2,1,6,4,5,3,10010
11702730,2,1,3,1,1,1,3,1,2,1,1,4,4,5,3,10010
11702980,3,1,1,1,1,1,3,1,3,2,1,1,3,1,2,100000
11702990,2,1,1,1,1,1,3,1,2,2,2,4,4,1,1,10010
11703060,3,3,1,1,1,1,3,1,2,1,1,8,4,1,3,100000
11703070,2,3,1,1,1,1,1,1,3,1,1,3,4,5,3,100000
11703100,4,3,1,1,1,1,1,2,3,2,1,7,3,1,3,10010
11703320,3,2,1,1,1,1,3,1,2,1,1,7,3,1,3,10010
11703400,3,2,3,2,2,3,2,2,3,2,1,1,1,5,3,10010
11703450,1,2,1,2,2,1,2,77,2,2,1,5,2,1,3,10010
11703760,3,2,1,1,1,1,3,1,3,3,1,6,3,5,3,10010
11703800,1,2,2,2,2,1,2,2,3,2,1,3,3,1,3,10010
11703830,2,1,1,1,1,1,1,1,3,1,1,5,3,2,3,10010
11703890,4,1,1,3,1,1,1,1,2,1,1,2,2,2,3,10010
11704050,2,2,2,2,2,3,1,1,2,3,1,8,4,1,3,10010
11704060,3,3,1,1,1,1,1,1,2,2,1,5,3,1,3,10010
11704100,1,1,1,1,1,1,2,2,2,3,1,8,1,5,3,100000
11704120,4,3,1,1,3,1,1,1,2,1,4,3,1,4,3,100000
11704210,2,3,1,1,3,3,3,77,2,2,1,7,4,1,3,50000
11704370,2,2,3,3,1,3,2,77,2,1,1,5,2,1,3,100000
11704390,2,1,1,1,1,1,1,1,2,2,1,7,2,3,3,10010
11704440,2,3,1,2,3,1,1,77,3,1,2,2,4,1,3,10010
11704460,1,1,1,3,3,1,2,1,3,3,1,3,3,2,2,10010
11704470,1,2,2,2,2,2,2,3,2,2,1,6,2,1,3,10010
11704530,4,1,1,3,1,1,1,1,3,1,5,6,2,2,3,100000
11704580,1,2,1,2,3,1,2,2,3,3,1,6,3,4,3,10010
11704620,2,1,1,1,2,2,1,1,2,2,2,1,1,2,1,10010
11704650,1,1,2,1,1,1,1,77,2,1,1,1,1,5,3,10010
11704700,1,2,3,2,3,3,2,2,2,2,1,3,2,1,3,10010
11704800,3,3,1,2,1,1,1,1,3,3,1,1,1,4,3,100000
11704860,3,1,1,1,1,1,3,1,2,1,1,8,2,5,3,100000
11705080,3,2,1,2,3,1,1,1,3,3,4,1,1,3,3,90010
11705120,3,1,1,1,1,1,1,1,3,1,4,1,3,5,3,90010
11705250,2,1,1,2,3,1,2,1,2,3,1,7,2,2,3,10010
11705260,2,2,1,1,1,1,1,2,3,3,1,1,2,1,3,100000
11705310,3,1,1,3,3,1,1,1,2,2,1,4,2,5,3,10010
11705320,2,3,1,3,3,1,1,77,2,2,1,3,2,3,3,90010
11705450,4,3,3,2,2,3,3,2,2,2,1,3,1,5,3,10010
11705460,2,1,1,1,1,1,1,1,2,1,1,8,3,5,3,100000
11705550,1,2,1,2,3,3,3,3,1,2,1,1,2,4,2,10010
11705570,1,2,3,2,3,1,2,3,2,3,1,2,4,5,3,10010
11705590,2,3,1,1,1,1,3,1,2,3,1,5,3,1,3,10010
11705610,2,1,1,1,3,1,1,1,2,1,1,8,4,1,3,100000
11705630,1,1,1,1,1,1,2,1,3,3,1,5,4,1,3,10010
11705650,2,3,1,2,3,1,2,2,2,3,1,2,2,5,3,10010
11705880,3,2,1,1,2,1,3,77,1,2,1,6,3,2,3,10010
11705940,3,1,1,3,1,1,3,1,3,3,1,8,4,1,3,10010
11706100,2,1,1,1,1,1,3,1,3,3,4,8,3,1,1,10010
11706130,2,2,1,2,1,1,2,1,3,2,1,3,3,5,3,10010
11706170,3,1,1,1,1,1,1,2,3,3,1,5,2,1,3,10010
11706180,3,2,1,2,1,1,2,3,2,2,1,8,3,5,3,100000
11706230,1,2,1,2,2,1,2,2,2,2,1,5,4,5,3,10010
11706250,3,1,1,1,1,1,3,1,2,3,1,8,4,1,3,10010
11706260,1,2,1,2,1,1,1,3,3,3,1,1,2,5,3,10010
11706410,3,3,2,1,1,1,1,1,2,1,1,6,4,1,3,100000
11706630,3,2,1,2,3,2,3,77,2,2,1,4,4,5,3,10010
11706810,4,3,3,3,2,1,1,77,3,1,5,1,4,2,3,10010
11706830,2,1,1,1,1,1,1,1,2,3,1,6,1,2,3,10010
11706920,1,3,3,3,1,1,2,2,2,3,1,8,4,5,3,10010
11707110,4,3,3,3,3,1,1,77,2,1,1,2,2,1,3,100000
11707220,3,3,1,2,3,1,2,1,2,3,1,7,3,1,3,100000
11707280,1,2,2,2,3,2,3,2,3,3,1,1,1,5,3,100000
11707320,4,1,1,3,1,1,1,1,2,2,1,1,3,4,3,10010
11707480,1,3,1,3,3,3,2,3,3,2,1,5,3,1,3,10010
11707500,1,2,1,2,3,3,3,77,3,2,1,2,3,1,3,10010
11707520,1,2,1,2,1,1,1,1,2,1,3,8,4,5,1,100000
11707820,2,1,1,1,1,1,1,1,2,3,3,8,4,1,2,100000
11707890,2,1,1,1,1,1,1,1,2,1,1,8,4,5,3,100000
11707910,1,2,1,2,1,1,2,2,3,2,1,2,1,1,3,10010
11707990,3,3,1,1,1,1,1,77,2,3,1,1,2,3,3,10010
11708180,2,1,1,1,1,1,1,1,2,2,1,8,4,1,3,10010
11708220,1,2,1,1,2,1,1,1,1,2,1,1,2,1,3,10010
11708250,3,2,1,2,1,1,3,77,3,3,1,4,4,1,1,10010
11708260,2,2,1,1,1,1,2,2,2,2,1,5,3,1,3,10010
11708360,2,2,3,2,3,3,1,2,3,3,1,2,1,5,3,100000
11708370,1,2,1,3,1,3,2,77,2,2,1,5,2,2,2,10010
11708430,2,3,1,1,1,1,1,1,2,1,4,5,3,1,2,100000
11708490,3,2,1,2,1,1,1,1,3,2,4,1,2,5,3,90010
11708600,2,2,1,1,1,1,2,1,2,2,1,7,3,1,3,10010
11708610,2,1,1,1,1,1,1,1,2,1,1,7,3,5,3,100000
11708830,2,3,1,3,3,1,1,77,2,2,5,1,1,2,3,10010
11708840,3,2,3,2,2,3,3,2,3,3,1,3,4,5,3,10010
11708940,3,1,1,1,1,1,3,1,2,3,1,1,2,3,2,100000
11709000,1,2,1,3,2,2,3,1,2,2,1,4,4,5,3,10010
11709040,1,2,1,2,3,1,1,1,3,2,1,4,2,4,3,10010
11709100,4,1,1,2,2,2,3,1,2,1,5,1,1,5,3,100000
11709120,2,3,3,3,1,1,1,1,2,2,2,2,2,4,3,10010
11709190,2,3,1,3,1,1,1,1,2,3,1,3,3,5,3,100000
11709210,3,1,1,1,1,1,1,1,2,2,5,3,2,1,3,100000
11709220,1,2,1,2,1,1,2,2,2,2,4,8,4,1,3,10010
11709540,2,1,1,1,1,1,1,1,3,1,1,8,3,1,3,100000
11709650,1,2,3,2,2,3,2,2,3,2,1,1,2,3,3,10010
11709800,2,1,1,1,2,1,2,2,2,2,2,8,4,5,3,10010
11709810,1,1,1,1,1,1,2,2,3,3,1,4,4,5,3,10010
11709830,3,2,2,3,2,3,2,77,2,2,1,4,1,1,1,10010
11709850,4,1,1,1,1,1,2,77,3,2,1,5,2,1,3,10010
11709900,3,3,1,1,1,1,1,1,2,3,1,8,2,1,3,100000
11709940,2,1,1,1,1,1,3,1,3,1,1,5,3,1,3,100000
11709950,2,1,1,1,3,1,1,1,2,1,1,5,4,2,3,10010
11709960,2,1,1,1,1,1,3,2,3,1,2,8,4,1,1,100000
11710030,3,2,2,2,2,3,3,77,3,2,1,2,1,1,3,10010
11710060,2,3,2,2,1,1,3,1,3,2,1,3,1,5,3,10010
11710120,1,1,1,2,1,1,3,2,3,3,1,1,2,2,3,100000
11710140,2,1,1,3,3,1,1,2,2,2,1,5,3,5,1,10010
11710210,2,1,1,1,3,1,3,1,2,3,1,3,3,2,3,100000
11710270,1,3,1,2,1,1,3,2,3,2,1,8,4,5,3,10010
11710380,2,1,1,1,1,1,1,1,2,3,1,7,4,1,3,100000
11710510,2,2,1,2,2,3,3,2,3,2,1,1,2,1,3,10010
11710520,3,1,1,1,1,1,1,1,2,1,1,8,2,1,1,10010
11710560,2,1,1,1,1,1,1,1,2,1,1,8,3,5,3,50000
11710570,2,1,1,3,3,1,3,1,2,1,1,4,4,5,3,100000
11710690,2,3,1,3,3,1,1,1,3,2,2,7,2,5,3,10010
11710770,1,2,3,2,3,1,3,2,3,2,1,2,3,5,3,10010
11710880,1,2,1,2,3,1,3,2,3,3,1,1,1,5,3,10010
11711030,2,3,1,3,3,2,1,2,3,3,1,1,1,4,2,10010
11711140,1,3,3,2,1,2,2,2,2,3,1,8,2,1,3,100000
11711190,2,1,1,1,1,1,1,1,2,3,1,4,3,1,3,100000
11711320,1,1,1,1,1,1,2,77,3,3,1,4,4,1,3,100000
11711390,2,1,1,1,1,1,1,1,2,1,1,5,4,1,2,100000
11711440,2,3,1,3,1,1,1,1,2,2,1,8,3,1,3,100000
11711550,2,1,1,1,1,1,1,1,2,3,1,8,4,5,3,100000
11711680,3,3,3,3,2,1,3,77,2,2,1,3,4,5,3,10010
11711740,2,3,1,1,1,1,3,1,2,1,1,7,3,1,2,100000
11711760,3,3,1,1,1,1,1,1,3,3,3,5,4,3,1,80000
11711900,3,3,1,1,1,1,1,1,2,1,4,4,3,5,3,100000
11711920,1,2,1,2,2,1,1,1,2,2,1,5,4,1,3,10010
11711960,3,2,1,2,3,2,2,3,2,2,1,8,1,5,3,10010
11711990,1,2,3,3,2,3,2,3,3,2,1,3,1,5,3,10010
11712030,1,2,3,2,2,3,3,3,2,2,1,1,1,5,2,10010
